,x,y
107,-4.357935793579358,
108,-4.351935193519352,
109,-4.345934593459346,
110,-4.33993399339934,
111,-4.3339333933393345,
112,-4.327932793279328,
113,-4.321932193219322,
114,-4.315931593159316,
115,-4.30993099309931,
116,-4.303930393039304,
117,-4.297929792979298,
118,-4.291929192919292,
119,-4.285928592859286,
120,-4.27992799279928,
121,-4.2739273927392745,
122,-4.267926792679268,
123,-4.261926192619262,
124,-4.255925592559256,
125,-4.24992499249925,
126,-4.243924392439244,
127,-4.237923792379238,
128,-4.231923192319232,
129,-4.225922592259226,
130,-4.21992199219922,
131,-4.2139213921392145,
132,-4.207920792079208,
133,-4.201920192019202,
134,-4.195919591959196,
135,-4.18991899189919,
136,-4.183918391839184,
137,-4.177917791779178,
138,-4.171917191719172,
139,-4.165916591659166,
140,-4.15991599159916,
141,-4.1539153915391545,
142,-4.147914791479148,
143,-4.141914191419142,
144,-4.135913591359136,
145,-4.12991299129913,
146,-4.123912391239124,
147,-4.117911791179118,
148,-4.111911191119112,
149,-4.105910591059106,
150,-4.0999099909991,
151,-4.0939093909390945,
152,-4.087908790879088,
153,-4.081908190819082,
154,-4.075907590759076,
155,-4.06990699069907,
156,-4.063906390639064,
157,-4.057905790579058,
158,-4.051905190519052,
159,-4.045904590459046,
160,-4.03990399039904,
161,-4.0339033903390344,
162,-4.027902790279028,
163,-4.021902190219022,
164,-4.015901590159016,
165,-4.00990099009901,
166,-4.0039003900390036,
167,-3.997899789978998,
168,-3.9918991899189917,
169,-3.9858985898589863,
170,-3.97989798979898,
171,-3.973897389738974,
172,-3.967896789678968,
173,-3.9618961896189617,
174,-3.9558955895589563,
175,-3.94989498949895,
176,-3.943894389438944,
177,-3.937893789378938,
178,-3.9318931893189317,
179,-3.9258925892589263,
180,-3.91989198919892,
181,-3.913891389138914,
182,-3.907890789078908,
183,-3.9018901890189017,
184,-3.8958895889588963,
185,-3.88988898889889,
186,-3.883888388838884,
187,-3.877887788778878,
188,-3.8718871887188717,
189,-3.8658865886588663,
190,-3.85988598859886,
191,-3.853885388538854,
192,-3.847884788478848,
193,-3.8418841884188417,
194,-3.8358835883588362,
195,-3.82988298829883,
196,-3.823882388238824,
197,-3.817881788178818,
198,-3.8118811881188117,
199,-3.8058805880588062,
200,-3.7998799879988,
201,-3.793879387938794,
202,-3.787878787878788,
203,-3.7818781878187817,
204,-3.7758775877587762,
205,-3.76987698769877,
206,-3.763876387638764,
207,-3.757875787578758,
208,-3.7518751875187517,
209,-3.7458745874587462,
210,-3.73987398739874,
211,-3.733873387338734,
212,-3.727872787278728,
213,-3.7218721872187217,
214,-3.7158715871587162,
215,-3.70987098709871,
216,-3.703870387038704,
217,-3.697869786978698,
218,-3.6918691869186917,
219,-3.6858685868586862,
220,-3.67986798679868,
221,-3.673867386738674,
222,-3.667866786678668,
223,-3.6618661866186617,
224,-3.6558655865586562,
225,-3.64986498649865,
226,-3.643864386438644,
227,-3.637863786378638,
228,-3.6318631863186317,
229,-3.6258625862586262,
230,-3.61986198619862,
231,-3.613861386138614,
232,-3.607860786078608,
233,-3.6018601860186017,
234,-3.5958595859585962,
235,-3.58985898589859,
236,-3.583858385838584,
237,-3.577857785778578,
238,-3.5718571857185717,
239,-3.5658565856585662,
240,-3.55985598559856,
241,-3.553855385538554,
242,-3.547854785478548,
243,-3.5418541854185417,
244,-3.535853585358536,
245,-3.52985298529853,
246,-3.523852385238524,
247,-3.517851785178518,
248,-3.5118511851185117,
249,-3.505850585058506,
250,-3.4998499849985,
251,-3.493849384938494,
252,-3.487848784878488,
253,-3.4818481848184817,
254,-3.475847584758476,
255,-3.46984698469847,
256,-3.463846384638464,
257,-3.457845784578458,
258,-3.4518451845184517,
259,-3.445844584458446,
260,-3.43984398439844,
261,-3.433843384338434,
262,-3.427842784278428,
263,-3.4218421842184217,
264,-3.415841584158416,
265,-3.40984098409841,
266,-3.403840384038404,
267,-3.397839783978398,
268,-3.3918391839183917,
269,-3.385838583858386,
270,-3.37983798379838,
271,-3.373837383738374,
272,-3.367836783678368,
273,-3.3618361836183617,
274,-3.355835583558356,
275,-3.34983498349835,
276,-3.343834383438344,
277,-3.337833783378338,
278,-3.3318331833183317,
279,-3.325832583258326,
280,-3.31983198319832,
281,-3.313831383138314,
282,-3.307830783078308,
283,-3.3018301830183017,
284,-3.295829582958296,
285,-3.28982898289829,
286,-3.283828382838284,
287,-3.277827782778278,
288,-3.2718271827182717,
289,-3.265826582658266,
290,-3.25982598259826,
291,-3.253825382538254,
292,-3.247824782478248,
293,-3.2418241824182417,
294,-3.235823582358236,
295,-3.22982298229823,
296,-3.223822382238224,
297,-3.217821782178218,
298,-3.2118211821182117,
299,-3.205820582058206,
300,-3.1998199819982,
301,-3.193819381938194,
302,-3.187818781878188,
303,-3.1818181818181817,
304,-3.175817581758176,
305,-3.16981698169817,
306,-3.163816381638164,
307,-3.157815781578158,
308,-3.1518151815181517,
309,-3.145814581458146,
310,-3.13981398139814,
311,-3.133813381338134,
312,-3.127812781278128,
313,-3.1218121812181217,
314,-3.115811581158116,
315,-3.10981098109811,
316,-3.103810381038104,
317,-3.097809780978098,
318,-3.0918091809180916,
319,-3.085808580858086,
320,-3.07980798079808,
321,-3.073807380738074,
322,-3.067806780678068,
323,-3.0618061806180616,
324,-3.055805580558056,
325,-3.04980498049805,
326,-3.043804380438044,
327,-3.037803780378038,
328,-3.0318031803180316,
329,-3.025802580258026,
330,-3.01980198019802,
331,-3.013801380138014,
332,-3.007800780078008,
333,-3.0018001800180016,
334,-2.9957995799579957,
335,-2.98979897989799,
336,-2.983798379837984,
337,-2.977797779777978,
338,-2.971797179717972,
339,-2.9657965796579657,
340,-2.95979597959796,
341,-2.953795379537954,
342,-2.947794779477948,
343,-2.941794179417942,
344,-2.9357935793579357,
345,-2.92979297929793,
346,-2.923792379237924,
347,-2.917791779177918,
348,-2.911791179117912,
349,-2.9057905790579057,
350,-2.8997899789979,
351,-2.893789378937894,
352,-2.887788778877888,
353,-2.881788178817882,
354,-2.8757875787578757,
355,-2.86978697869787,
356,-2.863786378637864,
357,-2.857785778577858,
358,-2.851785178517852,
359,-2.8457845784578457,
360,-2.83978397839784,
361,-2.833783378337834,
362,-2.827782778277828,
363,-2.821782178217822,
364,-2.8157815781578157,
365,-2.80978097809781,
366,-2.803780378037804,
367,-2.797779777977798,
368,-2.791779177917792,
369,-2.7857785778577857,
370,-2.77977797779778,
371,-2.773777377737774,
372,-2.767776777677768,
373,-2.761776177617762,
374,-2.7557755775577557,
375,-2.74977497749775,
376,-2.743774377437744,
377,-2.737773777377738,
378,-2.731773177317732,
379,-2.7257725772577257,
380,-2.71977197719772,
381,-2.713771377137714,
382,-2.707770777077708,
383,-2.701770177017702,
384,-2.695769576957696,
385,-2.68976897689769,
386,-2.683768376837684,
387,-2.677767776777678,
388,-2.671767176717672,
389,-2.665766576657666,
390,-2.65976597659766,
391,-2.653765376537654,
392,-2.647764776477648,
393,-2.641764176417642,
394,-2.635763576357636,
395,-2.62976297629763,
396,-2.623762376237624,
397,-2.617761776177618,
398,-2.611761176117612,
399,-2.605760576057606,
400,-2.5997599759976,
401,-2.593759375937594,
402,-2.587758775877588,
403,-2.581758175817582,
404,-2.575757575757576,
405,-2.56975697569757,
406,-2.563756375637564,
407,-2.557755775577558,
408,-2.551755175517552,
409,-2.545754575457546,
410,-2.5397539753975398,
411,-2.533753375337534,
412,-2.527752775277528,
413,-2.521752175217522,
414,-2.515751575157516,
415,-2.5097509750975098,
416,-2.503750375037504,
417,-2.497749774977498,
418,-2.491749174917492,
419,-2.485748574857486,
420,-2.4797479747974798,
421,-2.473747374737474,
422,-2.467746774677468,
423,-2.461746174617462,
424,-2.455745574557456,
425,-2.4497449744974498,
426,-2.443744374437444,
427,-2.437743774377438,
428,-2.431743174317432,
429,-2.425742574257426,
430,-2.4197419741974198,
431,-2.413741374137414,
432,-2.407740774077408,
433,-2.401740174017402,
434,-2.395739573957396,
435,-2.3897389738973898,
436,-2.383738373837384,
437,-2.377737773777378,
438,-2.371737173717372,
439,-2.365736573657366,
440,-2.3597359735973598,
441,-2.353735373537354,
442,-2.347734773477348,
443,-2.341734173417342,
444,-2.335733573357336,
445,-2.3297329732973298,
446,-2.323732373237324,
447,-2.317731773177318,
448,-2.311731173117312,
449,-2.305730573057306,
450,-2.2997299729972998,
451,-2.293729372937294,
452,-2.287728772877288,
453,-2.281728172817282,
454,-2.275727572757276,
455,-2.2697269726972698,
456,-2.263726372637264,
457,-2.257725772577258,
458,-2.251725172517252,
459,-2.245724572457246,
460,-2.2397239723972397,
461,-2.233723372337234,
462,-2.227722772277228,
463,-2.221722172217222,
464,-2.215721572157216,
465,-2.2097209720972097,
466,-2.203720372037204,
467,-2.197719771977198,
468,-2.191719171917192,
469,-2.185718571857186,
470,-2.1797179717971797,
471,-2.173717371737174,
472,-2.167716771677168,
473,-2.161716171617162,
474,-2.155715571557156,
475,-2.1497149714971497,
476,-2.143714371437144,
477,-2.137713771377138,
478,-2.131713171317132,
479,-2.125712571257126,
480,-2.1197119711971197,
481,-2.113711371137114,
482,-2.107710771077108,
483,-2.101710171017102,
484,-2.095709570957096,
485,-2.0897089708970897,
486,-2.083708370837084,
487,-2.077707770777078,
488,-2.071707170717072,
489,-2.065706570657066,
490,-2.0597059705970597,
491,-2.053705370537054,
492,-2.047704770477048,
493,-2.041704170417042,
494,-2.035703570357036,
495,-2.0297029702970297,
496,-2.023702370237024,
497,-2.017701770177018,
498,-2.011701170117012,
499,-2.005700570057006,
500,-1.9996999699969997,
501,-1.9936993699369938,
502,-1.987698769876988,
503,-1.981698169816982,
504,-1.975697569756976,
505,-1.9696969696969697,
506,-1.9636963696369638,
507,-1.957695769576958,
508,-1.951695169516952,
509,-1.945694569456946,
510,-1.9396939693969397,
511,-1.9336933693369338,
512,-1.927692769276928,
513,-1.921692169216922,
514,-1.915691569156916,
515,-1.9096909690969097,
516,-1.9036903690369038,
517,-1.897689768976898,
518,-1.891689168916892,
519,-1.885688568856886,
520,-1.8796879687968797,
521,-1.8736873687368738,
522,-1.867686768676868,
523,-1.861686168616862,
524,-1.855685568556856,
525,-1.8496849684968497,
526,-1.8436843684368438,
527,-1.837683768376838,
528,-1.831683168316832,
529,-1.825682568256826,
530,-1.8196819681968197,
531,-1.8136813681368138,
532,-1.8076807680768079,
533,-1.801680168016802,
534,-1.795679567956796,
535,-1.7896789678967897,
536,-1.7836783678367838,
537,-1.7776777677767779,
538,-1.771677167716772,
539,-1.765676567656766,
540,-1.7596759675967597,
541,-1.7536753675367538,
542,-1.7476747674767479,
543,-1.741674167416742,
544,-1.735673567356736,
545,-1.7296729672967297,
546,-1.7236723672367238,
547,-1.7176717671767179,
548,-1.711671167116712,
549,-1.705670567056706,
550,-1.6996699669966997,
551,-1.6936693669366938,
552,-1.6876687668766879,
553,-1.681668166816682,
554,-1.675667566756676,
555,-1.6696669666966697,
556,-1.6636663666366638,
557,-1.6576657665766579,
558,-1.651665166516652,
559,-1.645664566456646,
560,-1.6396639663966397,
561,-1.6336633663366338,
562,-1.6276627662766279,
563,-1.621662166216622,
564,-1.615661566156616,
565,-1.6096609660966097,
566,-1.6036603660366038,
567,-1.5976597659765979,
568,-1.591659165916592,
569,-1.585658565856586,
570,-1.5796579657965797,
571,-1.5736573657365738,
572,-1.5676567656765679,
573,-1.561656165616562,
574,-1.555655565556556,
575,-1.5496549654965497,
576,-1.5436543654365438,
577,-1.5376537653765379,
578,-1.531653165316532,
579,-1.525652565256526,
580,-1.5196519651965197,
581,-1.5136513651365138,
582,-1.5076507650765079,
583,-1.501650165016502,
584,-1.495649564956496,
585,-1.4896489648964897,
586,-1.4836483648364838,
587,-1.4776477647764779,
588,-1.471647164716472,
589,-1.465646564656466,
590,-1.4596459645964597,
591,-1.4536453645364538,
592,-1.4476447644764479,
593,-1.441644164416442,
594,-1.435643564356436,
595,-1.4296429642964297,
596,-1.4236423642364238,
597,-1.4176417641764179,
598,-1.411641164116412,
599,-1.405640564056406,
600,-1.3996399639963997,
601,-1.3936393639363938,
602,-1.3876387638763878,
603,-1.381638163816382,
604,-1.375637563756376,
605,-1.3696369636963697,
606,-1.3636363636363638,
607,-1.3576357635763578,
608,-1.351635163516352,
609,-1.345634563456346,
610,-1.3396339633963397,
611,-1.3336333633363338,
612,-1.3276327632763278,
613,-1.321632163216322,
614,-1.315631563156316,
615,-1.3096309630963097,
616,-1.3036303630363038,
617,-1.2976297629762978,
618,-1.291629162916292,
619,-1.285628562856286,
620,-1.2796279627962797,
621,-1.2736273627362737,
622,-1.2676267626762678,
623,-1.261626162616262,
624,-1.255625562556256,
625,-1.2496249624962497,
626,-1.2436243624362437,
627,-1.2376237623762378,
628,-1.231623162316232,
629,-1.225622562256226,
630,-1.2196219621962197,
631,-1.2136213621362137,
632,-1.2076207620762078,
633,-1.201620162016202,
634,-1.195619561956196,
635,-1.1896189618961897,
636,-1.1836183618361837,
637,-1.1776177617761778,
638,-1.171617161716172,
639,-1.165616561656166,
640,-1.1596159615961597,
641,-1.1536153615361537,
642,-1.1476147614761478,
643,-1.141614161416142,
644,-1.135613561356136,
645,-1.12961296129613,
646,-1.1236123612361237,
647,-1.1176117611761178,
648,-1.111611161116112,
649,-1.105610561056106,
650,-1.0996099609961,
651,-1.0936093609360937,
652,-1.0876087608760878,
653,-1.081608160816082,
654,-1.075607560756076,
655,-1.06960696069607,
656,-1.0636063606360637,
657,-1.0576057605760578,
658,-1.051605160516052,
659,-1.045604560456046,
660,-1.03960396039604,
661,-1.0336033603360337,
662,-1.0276027602760278,
663,-1.021602160216022,
664,-1.015601560156016,
665,-1.00960096009601,
666,-1.0036003600360037,
667,-0.9975997599759978,
668,-0.9915991599159915,
669,-0.985598559855986,
670,-0.9795979597959796,
671,-0.9735973597359742,
672,-0.9675967596759678,
673,-0.9615961596159615,
674,-0.955595559555956,
675,-0.9495949594959496,
676,-0.9435943594359442,
677,-0.9375937593759378,
678,-0.9315931593159315,
679,-0.925592559255926,
680,-0.9195919591959196,
681,-0.9135913591359142,
682,-0.9075907590759078,
683,-0.9015901590159014,
684,-0.895589558955896,
685,-0.8895889588958896,
686,-0.8835883588358842,
687,-0.8775877587758778,
688,-0.8715871587158714,
689,-0.865586558655866,
690,-0.8595859585958596,
691,-0.8535853585358542,
692,-0.8475847584758478,
693,-0.8415841584158414,
694,-0.835583558355836,
695,-0.8295829582958296,
696,-0.8235823582358242,
697,-0.8175817581758178,
698,-0.8115811581158114,
699,-0.805580558055806,
700,-0.7995799579957996,
701,-0.7935793579357941,
702,-0.7875787578757878,
703,-0.7815781578157814,
704,-0.775577557755776,
705,-0.7695769576957696,
706,-0.7635763576357641,
707,-0.7575757575757578,
708,-0.7515751575157514,
709,-0.745574557455746,
710,-0.7395739573957396,
711,-0.7335733573357341,
712,-0.7275727572757278,
713,-0.7215721572157214,
714,-0.715571557155716,
715,-0.7095709570957096,
716,-0.7035703570357041,
717,-0.6975697569756978,
718,-0.6915691569156914,
719,-0.685568556855686,
720,-0.6795679567956796,
721,-0.6735673567356741,
722,-0.6675667566756678,
723,-0.6615661566156614,
724,-0.655565556555656,
725,-0.6495649564956496,
726,-0.6435643564356441,
727,-0.6375637563756378,
728,-0.6315631563156314,
729,-0.625562556255626,
730,-0.6195619561956196,
731,-0.6135613561356141,
732,-0.6075607560756078,
733,-0.6015601560156014,
734,-0.595559555955596,
735,-0.5895589558955896,
736,-0.5835583558355841,
737,-0.5775577557755778,
738,-0.5715571557155714,
739,-0.565556555655566,
740,-0.5595559555955596,
741,-0.5535553555355541,
742,-0.5475547554755478,
743,-0.5415541554155414,
744,-0.535553555355536,
745,-0.5295529552955296,
746,-0.5235523552355241,
747,-0.5175517551755178,
748,-0.5115511551155114,
749,-0.505550555055506,
750,-0.4995499549954996,
751,-0.4935493549354941,
752,-0.48754875487548777,
753,-0.4815481548154814,
754,-0.47554755475547594,
755,-0.4695469546954696,
756,-0.4635463546354641,
757,-0.45754575457545776,
758,-0.4515451545154514,
759,-0.44554455445544594,
760,-0.4395439543954396,
761,-0.4335433543354341,
762,-0.42754275427542776,
763,-0.4215421542154214,
764,-0.41554155415541594,
765,-0.4095409540954096,
766,-0.4035403540354041,
767,-0.39753975397539776,
768,-0.3915391539153923,
769,-0.38553855385538593,
770,-0.3795379537953796,
771,-0.3735373537353741,
772,-0.36753675367536776,
773,-0.3615361536153623,
774,-0.35553555355535593,
775,-0.3495349534953496,
776,-0.3435343534353441,
777,-0.33753375337533775,
778,-0.3315331533153323,
779,-0.32553255325532593,
780,-0.3195319531953196,
781,-0.3135313531353141,
782,-0.30753075307530775,
783,-0.3015301530153023,
784,-0.2955295529552959,
785,-0.28952895289528957,
786,-0.2835283528352841,
787,-0.27752775277527775,
788,-0.2715271527152723,
789,-0.2655265526552659,
790,-0.25952595259525957,
791,-0.2535253525352541,
792,-0.24752475247524774,
793,-0.24152415241524228,
794,-0.23552355235523592,
795,-0.22952295229522957,
796,-0.2235223522352241,
797,-0.21752175217521774,
798,-0.21152115211521227,
799,-0.20552055205520592,
800,-0.19951995199519956,
801,-0.1935193519351941,
802,-0.18751875187518774,
803,-0.18151815181518227,
804,-0.17551755175517592,
805,-0.16951695169516956,
806,-0.1635163516351641,
807,-0.15751575157515774,
808,-0.15151515151515227,
809,-0.1455145514551459,
810,-0.13951395139513956,
811,-0.1335133513351341,
812,-0.12751275127512773,
813,-0.12151215121512227,
814,-0.11551155115511591,
815,-0.10951095109510955,
816,-0.10351035103510409,
817,-0.09750975097509773,
818,-0.09150915091509226,
819,-0.08550855085508591,
820,-0.07950795079507955,
821,-0.07350735073507408,
822,-0.06750675067506773,
823,-0.06150615061506226,
824,-0.055505550555055905,
825,-0.04950495049504955,
826,-0.04350435043504408,
827,-0.037503750375037725,
828,-0.03150315031503226,
829,-0.025502550255025902,
830,-0.019501950195019546,
831,-0.013501350135014079,
832,-0.007500750075007723,
833,-0.001500150015002255,
834,0.004500450045004101,-0.02431853230065319
835,0.010501050105010457,-0.04784572474906717
836,0.016501650165015924,-0.0677276384995901
837,0.02250225022502228,-0.08537668687604415
838,0.028502850285027748,-0.10140604942609585
839,0.0345034503450341,-0.11616262653573751
840,0.04050405040504046,-0.12987029567427438
841,0.04650465046504593,-0.14268570627519125
842,0.05250525052505228,-0.15472468294846625
843,0.05850585058505775,-0.16607637604262646
844,0.0645064506450641,-0.17681153939055333
845,0.07050705070507046,-0.1869876995434867
846,0.07650765076507593,-0.1966525520411257
847,0.08250825082508229,-0.20584628553144918
848,0.08850885088508775,-0.21460322621678152
849,0.09450945094509411,-0.22295303433449198
850,0.10051005100510046,-0.2309215955810667
851,0.10651065106510593,-0.23853169893053483
852,0.11251125112511229,-0.24580356124407365
853,0.11851185118511776,-0.2527552396626496
854,0.12451245124512411,-0.2594029602766189
855,0.13051305130513047,-0.26576138330041676
856,0.13651365136513594,-0.27184381938413954
857,0.1425142514251423,-0.27766240782469875
858,0.14851485148514776,-0.28322826471371954
859,0.15451545154515411,-0.2885516071067089
860,0.16051605160516047,-0.29364185787737085
861,0.16651665166516594,-0.29850773487294413
862,0.1725172517251723,-0.30315732720326233
863,0.17851785178517776,-0.3075981609041265
864,0.18451845184518412,-0.31183725576305144
865,0.19051905190519047,-0.3158811747460412
866,0.19651965196519594,-0.31973606719186265
867,0.2025202520252023,-0.3234077067263025
868,0.20852085208520776,-0.32690152467937206
869,0.21452145214521412,-0.33022263965311066
870,0.22052205220522048,-0.33337588377880395
871,0.22652265226522594,-0.3363658261144101
872,0.2325232523252323,-0.3391967935612523
873,0.23852385238523777,-0.3418728896202995
874,0.24452445244524412,-0.34439801125997727
875,0.2505250525052505,-0.3467758641273622
876,0.25652565256525595,-0.34900997630128616
877,0.2625262526252623,-0.3511037107579836
878,0.26852685268526777,-0.35306027669649886
879,0.2745274527452741,-0.35488273985132895
880,0.2805280528052805,-0.35657403190303455
881,0.28652865286528595,-0.3581369590833464
882,0.2925292529252923,-0.3595742100591494
883,0.2985298529852978,-0.3608883631693371
884,0.30453045304530413,-0.3620818930796068
885,0.3105310531053105,-0.36315717691255917
886,0.31653165316531595,-0.3641164999038221
887,0.3225322532253223,-0.36496206062914033
888,0.3285328532853278,-0.3656959758423542
889,0.33453345334533413,-0.36632028495981855
890,0.3405340534053405,-0.36683695422297885
891,0.34653465346534595,-0.36724788056747126
892,0.3525352535253523,-0.3675548952241642
893,0.3585358535853578,-0.3677597670749606
894,0.36453645364536413,-0.36786420578389
895,0.3705370537053705,-0.36786986472199
896,0.37653765376537596,-0.3677783437026788
897,0.3825382538253823,-0.3675911915427233
898,0.3885388538853878,-0.36730990846248474
899,0.39453945394539414,-0.3669359483378564
900,0.4005400540054005,-0.3664707208151741
901,0.40654065406540596,-0.36591559329936596
902,0.4125412541254123,-0.3652718928246981
903,0.4185418541854178,-0.36454090781665827
904,0.42454245424542414,-0.3637238897527808
905,0.4305430543054305,-0.3628220547295578
906,0.43654365436543596,-0.3618365849419814
907,0.4425442544254423,-0.36076863008172333
908,0.4485448544854478,-0.35961930865947045
909,0.45454545454545414,-0.3583897092564865
910,0.4605460546054605,-0.3570808917100776
911,0.46654665466546597,-0.3556938882372639
912,0.4725472547254723,-0.35422970450063307
913,0.4785478547854778,-0.3526893206200505
914,0.48454845484548414,-0.35107369213361467
915,0.4905490549054905,-0.34938375091100843
916,0.49654965496549597,-0.34762040602215255
917,0.5025502550255023,-0.3457845445638643
918,0.5085508550855078,-0.3438770324470316
919,0.5145514551455141,-0.3418987151466261
920,0.5205520552055205,-0.33985041841673075
921,0.526552655265526,-0.33773294897259026
922,0.5325532553255323,-0.3355470951415682
923,0.5385538553855378,-0.3332936274847653
924,0.5445544554455441,-0.3309732993909246
925,0.5505550555055505,-0.3285868476441619
926,0.556555655565556,-0.32613499296693954
927,0.5625562556255623,-0.3236184405396201
928,0.5685568556855678,-0.3210378804978547
929,0.5745574557455742,-0.31839398840896577
930,0.5805580558055805,-0.3156874257284321
931,0.586558655865586,-0.31291884023749644
932,0.5925592559255923,-0.310088866462863
933,0.5985598559855978,-0.30719812607939817
934,0.6045604560456042,-0.30424722829667494
935,0.6105610561056105,-0.3012367702301756
936,0.616561656165616,-0.29816733725789607
937,0.6225622562256223,-0.29503950336306717
938,0.6285628562856278,-0.29185383146366556
939,0.6345634563456342,-0.2886108737293339
940,0.6405640564056405,-0.2853111718863206
941,0.646564656465646,-0.2819552575109863
942,0.6525652565256523,-0.2785436523124147
943,0.6585658565856578,-0.2750768684046321
944,0.6645664566456642,-0.2715554085688978
945,0.6705670567056705,-0.26797976650652794
946,0.676567656765676,-0.2643504270826637
947,0.6825682568256823,-0.26066786656139146
948,0.6885688568856878,-0.2569325528325991
949,0.6945694569456942,-0.2531449456309163
950,0.7005700570057005,-0.2493054967470965
951,0.706570657065706,-0.24541465023215062
952,0.7125712571257123,-0.24147284259454574
953,0.7185718571857178,-0.23748050299076684
954,0.7245724572457242,-0.23343805340950396
955,0.7305730573057305,-0.22934590884974668
956,0.736573657365736,-0.22520447749302067
957,0.7425742574257423,-0.2210141608700118
958,0.7485748574857478,-0.21677535402181003
959,0.7545754575457542,-0.21248844565597352
960,0.7605760576057605,-0.20815381829763768
961,0.766576657665766,-0.2037718484358491
962,0.7725772577257723,-0.19934290666531693
963,0.7785778577857778,-0.19486735782376685
964,0.7845784578457842,-0.19034556112505086
965,0.7905790579057905,-0.1857778702881938
966,0.796579657965796,-0.18116463366251614
967,0.8025802580258024,-0.17650619434898537
968,0.8085808580858078,-0.17180289031794557
969,0.8145814581458142,-0.16705505452334146
970,0.8205820582058205,-0.16226301501358686
971,0.826582658265826,-0.15742709503918345
972,0.8325832583258324,-0.1525476131572139
973,0.8385838583858378,-0.14762488333282983
974,0.8445844584458442,-0.14265921503782397
975,0.8505850585058505,-0.13765091334641177
976,0.856585658565856,-0.13260027902830263
977,0.8625862586258624,-0.12750760863916327
978,0.8685868586858678,-0.12237319460857088
979,0.8745874587458742,-0.1171973253255249
980,0.8805880588058805,-0.11198028522162269
981,0.886588658865886,-0.10672235485196091
982,0.8925892589258924,-0.10142381097384612
983,0.8985898589858978,-0.09608492662339671
984,0.9045904590459042,-0.0907059711900869
985,0.9105910591059105,-0.0852872104893244
986,0.916591659165916,-0.07982890683310716
987,0.9225922592259224,-0.07433131909882963
988,0.9285928592859278,-0.06879470279630695
989,0.9345934593459342,-0.06321931013305465
990,0.9405940594059405,-0.0576053900779037
991,0.946594659465946,-0.05195318842298421
992,0.9525952595259524,-0.04626294784413729
993,0.9585958595859578,-0.040534907959812884
994,0.9645964596459642,-0.034769305388480456
995,0.9705970597059705,-0.02896637380462347
996,0.976597659765976,-0.02312634399334083
997,0.9825982598259824,-0.017249443903606203
998,0.9885988598859878,-0.011335898700234852
999,0.9945994599459942,-0.005385930814575895
1000,1.0006000600060005,0.0006002400060059457
1001,1.006600660066006,0.006622396649844152
1002,1.0126012601260124,0.012680324593835793
1003,1.0186018601860178,0.01877381185741533
1004,1.0246024602460242,0.02490264895762629
1005,1.0306030603060305,0.031066628865232152
1006,1.036603660366036,0.03726554696185828
1007,1.0426042604260424,0.04349920099812639
1008,1.0486048604860478,0.04976739105274371
