,num_inputs,run_time
191,191019102.8910891,148.11122070915835
192,192019202.9009901,148.704110132872
193,193019302.9108911,148.51867076975523
194,194019402.92079207,148.06712599389212
195,195019502.93069306,147.77211853644144
196,196019602.94059405,147.86187703401404
197,197019702.95049503,149.23325624263964
198,198019802.96039602,147.89473478037692
199,199019902.970297,147.63206878459945
200,200020002.98019803,147.46929664602368
201,201020102.990099,148.76678599821693
202,202020203.0,147.1441940916766
203,203020303.009901,147.27396939131194
204,204020403.01980197,148.33999956258842
205,205020503.02970296,147.37927106563887
206,206020603.03960395,148.02360020774722
207,207020703.04950494,147.61050232516982
208,208020803.05940592,148.59416184572996
209,209020903.0693069,148.08294056650166
210,210021003.07920793,148.56984418181298
211,211021103.0891089,149.40854733706388
212,212021203.0990099,148.76643157857671
213,213021303.1089109,149.5911715990432
214,214021403.11881188,148.42430915163067
215,215021503.12871286,149.23380421994113
216,216021603.13861385,147.74182350880852
217,217021703.14851484,148.51341457932133
218,218021803.15841582,148.7701739370153
219,219021903.1683168,147.66258991508832
220,220022003.1782178,149.62693782766937
221,221022103.18811882,148.54931761801177
222,222022203.1980198,150.14170053904664
223,223022303.2079208,147.75766941299622
224,224022403.21782178,149.66196672495485
225,225022503.22772276,148.40226108894697
226,226022603.23762375,147.70255478299387
227,227022703.24752474,149.4016173562489
228,228022803.25742573,148.42723037866438
229,229022903.2673267,147.76049211327395
230,230023003.2772277,148.582457054798
231,231023103.28712872,148.29634895987255
232,232023203.2970297,149.16592577791297
233,233023303.3069307,148.8642096594557
234,234023403.31683168,147.41360798436352
235,235023503.32673267,149.79284065024206
236,236023603.33663365,147.7165260514309
237,237023703.34653464,149.44909254819058
238,238023803.35643563,150.0383354847688
239,239023903.3663366,150.36203676847657
240,240024003.3762376,149.14553924606366
241,241024103.38613862,148.9896609538343
242,242024203.3960396,148.4757376160522
243,243024303.4059406,149.5212512531475
244,244024403.41584158,148.85951833102288
245,245024503.42574257,149.17307077756902
246,246024603.43564355,149.82154719389695
247,247024703.44554454,149.68076483448772
248,248024803.45544553,149.05729601186314
249,249024903.46534652,149.476087124645
250,250025003.4752475,149.44085638982088
251,251025103.48514852,148.50683107426605
252,252025203.4950495,148.44629355515045
253,253025303.5049505,150.2105101049912
254,254025403.51485148,149.15765705489852
255,255025503.52475247,149.94463990666247
256,256025603.53465346,149.72640800833256
257,257025703.54455444,151.30150594409224
258,258025803.55445543,150.0415280378321
259,259025903.56435642,150.29990748498003
260,260026003.5742574,150.68597958224856
261,261026103.5841584,149.25044643435305
262,262026203.5940594,150.1404123454159
263,263026303.6039604,149.5751781826579
264,264026403.61386138,150.16933855558122
265,265026503.62376237,149.91832304821042
266,266026603.63366336,150.18867229062545
267,267026703.64356434,150.55636520120282
268,268026803.65346533,149.88140040351269
269,269026903.6633663,149.38195696518704
270,270027003.6732673,150.8296751028108
271,271027103.6831683,149.8779881917477
272,272027203.6930693,149.65761679517834
273,273027303.70297027,149.158230906847
274,274027403.71287125,150.839717740783
275,275027503.72277224,148.99923363718318
276,276027603.7326732,149.41300216795946
277,277027703.7425743,149.30956396665695
278,278027803.75247526,151.0771033048006
279,279027903.76237625,151.04282326775117
280,280028003.77227724,150.60066961687713
281,281028103.7821782,150.1945865421357
282,282028203.7920792,150.92884703025373
283,283028303.8019802,149.31568500932428
284,284028403.8118812,150.0822175219904
285,285028503.8217822,149.65707877838736
286,286028603.83168316,149.79260223470203
287,287028703.84158415,150.6030937730341
288,288028803.85148513,149.55456495718735
289,289028903.8613861,150.97915136445727
290,290029003.8712871,150.36440515539817
291,291029103.8811881,151.1216655294547
292,292029203.8910891,149.85181481567125
293,293029303.90099007,149.93498839888522
294,294029403.91089106,150.85017791296164
295,295029503.92079204,150.28865427259478
296,296029603.93069303,149.84727114955498
297,297029703.9405941,150.32831546667413
298,298029803.95049506,151.52319259647527
299,299029903.96039605,150.55895045790757
300,300030003.97029704,151.42868396151601
301,301030103.980198,150.72022325422316
302,302030203.990099,152.05813144128422
303,303030304.0,151.0186777994835
304,304030404.009901,150.51823165463964
305,305030504.019802,149.84719334842603
306,306030604.02970296,150.51038267293666
307,307030704.03960395,150.8848225576181
308,308030804.04950494,152.49187197952185
309,309030904.0594059,149.29601295922657
310,310031004.0693069,150.71984079193942
311,311031104.0792079,151.9855089789196
312,312031204.0891089,150.8122289314377
313,313031304.0990099,150.82835485671927
314,314031404.10891086,150.39252559090392
315,315031504.11881185,152.2980317658232
316,316031604.12871283,152.8806901093514
317,317031704.1386138,150.30063360245532
318,318031804.14851487,150.3320456996862
319,319031904.15841585,151.46705105270362
320,320032004.16831684,150.97078688527617
321,321032104.1782178,150.95950288760156
322,322032204.1881188,149.61549415666147
323,323032304.1980198,151.61328264373063
324,324032404.2079208,151.95859437588103
325,325032504.2178218,150.71996953634132
326,326032604.22772276,152.54390617920507
327,327032704.23762375,152.69501454361472
328,328032804.24752474,150.9951849203763
329,329032904.2574257,150.7348451491212
330,330033004.2673267,151.1954743608509
331,331033104.2772277,151.76377099367755
332,332033204.2871287,150.45459804183207
333,333033304.2970297,152.21149557637142
334,334033404.30693066,151.30075490355836
335,335033504.31683165,152.08031704068992
336,336033604.32673264,150.52495304119793
337,337033704.3366336,152.1269732026291
338,338033804.34653467,152.13031243740696
339,339033904.35643566,151.70187572895313
340,340034004.36633664,151.05275368244642
341,341034104.37623763,150.86522075761363
342,342034204.3861386,152.5671400884352
343,343034304.3960396,152.4149327922016
344,344034404.4059406,152.0772325816524
345,345034504.4158416,151.16146092124603
346,346034604.42574257,150.75878944682214
347,347034704.43564355,151.8663114156214
348,348034804.44554454,152.3234821967607
349,349034904.4554455,152.47392127777704
350,350035004.4653465,151.79775323824194
351,351035104.4752475,151.3430562630539
352,352035204.4851485,151.5357447929398
353,353035304.4950495,152.90286335538474
354,354035404.50495046,152.6135405170894
355,355035504.51485145,152.08047759771526
356,356035604.52475244,150.71841553920996
357,357035704.5346534,150.8512076082871
358,358035804.5445544,153.4176552585421
359,359035904.55445546,151.3192751233924
360,360036004.56435645,152.78851521924824
361,361036104.57425743,150.87318435638622
362,362036204.5841584,150.98086855429204
363,363036304.5940594,151.11698373460024
364,364036404.6039604,151.66030678397536
365,365036504.6138614,152.73556924445074
366,366036604.62376237,151.74988954765865
367,367036704.63366336,152.62199761873651
368,368036804.64356434,152.27384186088784
369,369036904.65346533,152.618039584041
370,370037004.6633663,150.6175110898484
371,371037104.6732673,151.95838142077383
372,372037204.6831683,153.66474992712375
373,373037304.6930693,151.96258728480123
374,374037404.70297027,152.01541637989286
375,375037504.71287125,152.03680594736184
376,376037604.72277224,152.64627823580412
377,377037704.7326732,152.139658923555
378,378037804.7425742,153.0601314369227
379,379037904.75247526,152.33432015926311
380,380038004.76237625,152.82144541010427
381,381038104.77227724,152.02340640161094
382,382038204.7821782,151.94414959230807
383,383038304.7920792,152.91236442482517
384,384038404.8019802,152.40602653491123
385,385038504.8118812,153.3269952555663
386,386038604.8217822,153.21537511160545
387,387038704.83168316,151.51252457035812
388,388038804.84158415,152.34028127180352
389,389038904.85148513,152.7122898982696
390,390039004.8613861,154.0335969305055
391,391039104.8712871,153.5310364866627
392,392039204.8811881,153.15344908089858
393,393039304.8910891,152.05812936292196
394,394039404.90099007,152.53285382813442
395,395039504.91089106,151.8212884784676
396,396039604.92079204,151.57854934571404
397,397039704.93069303,152.7491920705527
398,398039804.940594,153.2846235999053
399,399039904.950495,153.37338470724433
400,400040004.96039605,152.1964901036881
401,401040104.97029704,152.86058382230738
402,402040204.980198,153.30887230911466
403,403040304.990099,151.99523864445476
404,404040405.0,153.17814878582124
405,405040505.009901,152.16109075833228
406,406040605.019802,153.33927208485605
407,407040705.02970296,153.17534700224755
408,408040805.03960395,153.22746770886602
409,409040905.04950494,151.88465559171328
410,410041005.0594059,153.1503345813145
411,411041105.0693069,154.18664668593274
412,412041205.0792079,153.7902128419791
413,413041305.0891089,153.19727599964773
414,414041405.0990099,154.34554597979024
415,415041505.10891086,154.21043617225828
416,416041605.11881185,152.38673586017518
417,417041705.12871283,153.03531010824744
418,418041805.1386138,153.2519818515981
419,419041905.1485148,152.10906203850627
420,420042005.15841585,154.03721407837295
421,421042105.16831684,151.84875146194577
422,422042205.1782178,154.01732279679095
423,423042305.1881188,153.38651613400626
424,424042405.1980198,152.949921647586
425,425042505.2079208,152.3348843810645
426,426042605.2178218,154.2246136300153
427,427042705.22772276,152.5877606467977
428,428042805.23762375,152.77022637542706
429,429042905.24752474,154.34034523845696
430,430043005.2574257,153.32557146492687
431,431043105.2673267,152.4568684492273
432,432043205.2772277,153.6820605711691
433,433043305.2871287,153.65711927374466
434,434043405.2970297,153.22544087893846
435,435043505.30693066,152.65901753227166
436,436043605.31683165,153.9179090519387
437,437043705.32673264,153.5564804305822
438,438043805.3366336,153.8124405448068
439,439043905.3465346,154.90687491658494
440,440044005.3564356,153.46251481221822
441,441044105.36633664,153.26015793711824
442,442044205.37623763,154.11763844617278
443,443044305.3861386,153.44638181916903
444,444044405.3960396,154.10896507286242
445,445044505.4059406,154.70132479077705
446,446044605.4158416,153.11641643071664
447,447044705.42574257,154.8623267628741
448,448044805.43564355,154.00663372363175
449,449044905.44554454,154.1133094697969
450,450045005.4554455,153.28693867727708
451,451045105.4653465,154.94811168481223
452,452045205.4752475,153.08245672713116
453,453045305.4851485,152.17806731365857
454,454045405.4950495,154.02569263402674
455,455045505.50495046,153.80763851952892
456,456045605.51485145,154.55811764048414
457,457045705.52475244,154.35500380727404
458,458045805.5346534,152.53497999114808
459,459045905.5445544,154.24072864240492
460,460046005.5544554,153.5948172545233
461,461046105.56435645,154.21269798986145
462,462046205.57425743,153.0983844293855
463,463046305.5841584,154.9691749998501
464,464046405.5940594,153.90360445370635
465,465046505.6039604,153.9070673909117
466,466046605.6138614,154.47946736567107
467,467046705.62376237,153.2009779869768
468,468046805.63366336,154.19098736027638
469,469046905.64356434,154.394714265329
470,470047005.65346533,152.11438781273708
471,471047105.6633663,154.5216086813452
472,472047205.6732673,153.90827805216054
473,473047305.6831683,154.3872765552335
474,474047405.6930693,154.299015423517
475,475047505.70297027,153.95293231981265
476,476047605.71287125,155.74455058194297
477,477047705.72277224,155.56673300687282
478,478047805.7326732,154.66459778957687
479,479047905.7425742,153.64550829861582
480,480048005.7524752,153.51874935012486
481,481048105.7623762,154.20619897396287
482,482048205.77227724,153.78878795027387
483,483048305.7821782,155.76001697556
484,484048405.7920792,154.62224211132548
485,485048505.8019802,154.10153404987142
486,486048605.8118812,155.2364795686857
487,487048705.8217822,154.20568218250668
488,488048805.83168316,154.39895423462292
489,489048905.84158415,155.208342899192
490,490049005.85148513,154.73339787961987
491,491049105.8613861,154.60968205740323
492,492049205.8712871,152.82052635718142
493,493049305.8811881,155.49320789610738
494,494049405.8910891,154.43980089932208
495,495049505.90099007,154.45623062151398
496,496049605.91089106,154.85357437673582
497,497049705.92079204,154.6670272849537
498,498049805.93069303,154.5204895318383
499,499049905.940594,156.73216668867897
500,500050005.950495,154.5633659812059
501,501050105.960396,154.4789333537108
502,502050205.97029704,155.790371097605
503,503050305.980198,155.9036861895709
504,504050405.990099,155.2116592263563
505,505050506.0,155.21932966072825
506,506050606.009901,155.5473272413514
507,507050706.019802,153.6745076980534
508,508050806.02970296,154.67058284284164
509,509050906.03960395,154.71276816917884
510,510051006.04950494,154.4590187366402
511,511051106.0594059,152.89949348682973
512,512051206.0693069,154.07341372191055
513,513051306.0792079,154.03601774703674
514,514051406.0891089,154.64274394932525
515,515051506.0990099,153.89918913402417
516,516051606.10891086,155.84570822179623
517,517051706.11881185,154.5090769249734
518,518051806.12871283,154.50491969692266
519,519051906.1386138,154.56734495344037
520,520052006.1485148,157.12693694570854
521,521052106.1584158,155.2135092253371
522,522052206.1683168,154.87133521045914
523,523052306.1782178,154.09803646032987
524,524052406.1881188,153.19248978794118
525,525052506.1980198,155.78997835986846
526,526052606.2079208,155.36285912717278
527,527052706.2178218,155.17875158008002
528,528052806.22772276,155.0208177650743
529,529052906.23762375,155.6426144043749
530,530053006.24752474,153.63562608056034
531,531053106.2574257,155.41858279574816
532,532053206.2673267,154.13534360402863
533,533053306.2772277,155.83810347971277
534,534053406.2871287,156.03933591143462
535,535053506.2970297,154.54195462833613
536,536053606.30693066,155.4726350998337
537,537053706.3168317,155.01450823116804
538,538053806.3267326,155.02826970056134
539,539053906.3366337,155.6297867562584
540,540054006.3465346,155.33704934434127
541,541054106.3564357,156.08901584253195
542,542054206.3663366,155.77813186272755
543,543054306.3762376,155.6842125282933
544,544054406.3861386,155.1154385148953
545,545054506.3960396,155.2212180071552
546,546054606.4059405,156.1322661650345
547,547054706.4158416,155.3617922946932
548,548054806.4257425,156.66074723391796
549,549054906.4356436,154.79905803835183
550,550055006.4455445,154.9370789944695
551,551055106.4554455,154.82033866184847
552,552055206.4653465,154.36920284153229
553,553055306.4752475,155.7349333346391
554,554055406.4851485,155.4052513530963
555,555055506.4950495,154.3293159850317
556,556055606.5049505,155.02608711589292
557,557055706.5148515,154.51530609108744
558,558055806.5247525,157.2785301336939
559,559055906.5346534,155.73360007403508
560,560056006.5445545,154.42480948976808
561,561056106.5544554,156.10298417175014
562,562056206.5643564,154.38090143726535
563,563056306.5742574,156.6935294223793
564,564056406.5841584,155.6551439490392
565,565056506.5940593,155.7230882073348
566,566056606.6039604,156.76963682507042
567,567056706.6138613,154.85977277924547
568,568056806.6237624,156.28266442507305
569,569056906.6336633,155.62001221916628
570,570057006.6435643,155.34817497158693
571,571057106.6534653,156.50093582676635
572,572057206.6633663,155.20533960389855
573,573057306.6732672,155.26724514245353
574,574057406.6831683,156.83438918416246
575,575057506.6930693,154.28055043007066
576,576057606.7029703,155.7647469389925
577,577057706.7128713,155.04063056755888
578,578057806.7227722,154.74468777860213
579,579057906.7326733,154.89450767799687
580,580058006.7425742,155.83385523344708
581,581058106.7524753,155.90725567775164
582,582058206.7623762,154.68066211508423
583,583058306.7722772,156.3561507741924
584,584058406.7821782,157.55138197132723
585,585058506.7920792,155.36004330784078
586,586058606.8019801,155.79929835797373
587,587058706.8118812,155.0696728213651
588,588058806.8217821,156.36605914331133
589,589058906.8316832,154.72466936746196
590,590059006.8415841,156.42918570522653
591,591059106.8514851,154.80710214773163
592,592059206.8613861,155.64133309168972
593,593059306.8712871,155.23722276770494
594,594059406.8811882,155.48882482581934
595,595059506.8910891,155.7379944626265
596,596059606.9009901,157.0304242670537
597,597059706.910891,155.04733085820408
598,598059806.9207921,155.86810615469096
599,599059906.930693,155.41264424998516
600,600060006.9405941,155.0396726978712
601,601060106.950495,157.41949700141046
602,602060206.960396,156.00646116921638
603,603060306.970297,156.45318345832231
604,604060406.980198,155.2832430226457
605,605060506.990099,154.39183132397892
606,606060607.0,155.25077597867167
607,607060707.0099009,155.86063314123905
608,608060807.019802,155.6416956847012
609,609060907.0297029,155.39716731487388
610,610061007.039604,156.82952482990228
611,611061107.0495049,154.8877288708389
612,612061207.0594059,156.87495694097728
613,613061307.0693069,155.9600421910677
614,614061407.0792079,157.91910970503224
615,615061507.089109,156.1426289671103
616,616061607.0990099,154.79856468508143
617,617061707.1089109,157.03629795163175
618,618061807.1188118,158.19157225031333
619,619061907.1287129,156.8918406968842
620,620062007.1386138,155.7954610544553
621,621062107.1485149,157.7144312782593
622,622062207.1584158,156.27349933558568
623,623062307.1683168,156.50878315616586
624,624062407.1782178,156.6301666615208
625,625062507.1881188,155.5940531685485
626,626062607.1980197,156.29272526898794
627,627062707.2079208,156.86106674553415
628,628062807.2178217,156.03389808349934
629,629062907.2277228,154.7532060591989
630,630063007.2376237,156.64691643812307
631,631063107.2475247,155.7132135938398
632,632063207.2574257,156.79395993835195
633,633063307.2673267,155.83132968317946
634,634063407.2772276,156.63897479167687
635,635063507.2871287,156.69850335198365
636,636063607.2970297,155.33104950207553
637,637063707.3069307,155.87470827757335
638,638063807.3168317,156.61674608863143
639,639063907.3267326,157.13193942386653
640,640064007.3366337,156.66855239910728
641,641064107.3465346,154.29515679701737
642,642064207.3564357,155.36099313564844
643,643064307.3663366,157.1040809375468
644,644064407.3762376,157.55839614618753
645,645064507.3861386,154.9188987707686
646,646064607.3960396,156.56217284477697
647,647064707.4059405,155.68322838994635
648,648064807.4158416,156.9000122570733
649,649064907.4257425,155.08756144113536
650,650065007.4356436,154.77369283498547
651,651065107.4455445,156.1905726580569
652,652065207.4554455,157.0115357820147
653,653065307.4653465,156.05838136325227
654,654065407.4752475,156.26617127121312
655,655065507.4851484,156.68802162453363
656,656065607.4950495,155.83601600835033
657,657065707.5049505,157.53508592473304
658,658065807.5148515,156.75334671829657
659,659065907.5247525,157.2156812354279
660,660066007.5346534,156.66648430021576
661,661066107.5445545,156.22728886884255
662,662066207.5544554,158.16495088013755
663,663066307.5643564,156.87006487040856
664,664066407.5742574,157.2420340384892
665,665066507.5841584,156.0599046333118
666,666066607.5940593,156.9637432190541
667,667066707.6039604,155.8776504280331
668,668066807.6138613,155.82712225676218
669,669066907.6237624,157.86275515628517
670,670067007.6336633,155.6544499520967
671,671067107.6435643,155.63367312204718
672,672067207.6534653,154.80008891131922
673,673067307.6633663,155.6657767261244
674,674067407.6732672,156.04222827842364
675,675067507.6831683,154.79875025579136
676,676067607.6930693,156.41893539012673
677,677067707.7029703,156.47711363654452
678,678067807.7128713,157.6791253019907
679,679067907.7227722,156.01389715973392
680,680068007.7326733,156.52324877242805
681,681068107.7425742,157.54223480053207
682,682068207.7524753,156.20217260901913
683,683068307.7623762,156.16369010895914
684,684068407.7722772,158.00188399868694
685,685068507.7821782,156.03749859349725
686,686068607.7920792,157.27716318543222
687,687068707.8019801,156.88225103141696
688,688068807.8118812,157.40687007908477
689,689068907.8217821,156.66654320511242
690,690069007.8316832,158.43928262154745
691,691069107.8415841,157.16847086895513
692,692069207.8514851,156.45755445028448
693,693069307.8613861,156.2785539117866
694,694069407.8712871,158.29688411049136
695,695069507.881188,157.0345970975022
696,696069607.8910891,157.42168586918618
697,697069707.9009901,157.63874978311364
698,698069807.910891,154.79027489099983
699,699069907.9207921,156.73420791445125
700,700070007.930693,156.21564958317393
701,701070107.9405941,157.51267193707162
702,702070207.950495,156.48696677619938
703,703070307.960396,155.92181059353305
704,704070407.970297,156.02639850879015
705,705070507.980198,155.75079633976728
706,706070607.990099,156.80681237997877
707,707070708.0,157.29992841494217
708,708070808.0099009,156.6161915110284
709,709070908.019802,156.68658136281226
710,710071008.0297029,158.01413340839267
711,711071108.039604,157.37265017853036
712,712071208.0495049,157.32011017125083
713,713071308.0594059,157.8929568686494
714,714071408.0693069,156.8310669337049
715,715071508.0792079,156.95999285758774
716,716071608.0891088,158.31714259167182
717,717071708.0990099,156.95543484477744
718,718071808.1089109,155.66119085158098
719,719071908.1188118,157.05752506807443
720,720072008.1287129,157.42860425519154
721,721072108.1386138,156.67719767342425
722,722072208.1485149,158.10976249396003
723,723072308.1584158,157.2303500213449
724,724072408.1683168,156.12147250422157
725,725072508.1782178,158.09775397801064
726,726072608.1881188,156.35665275502984
727,727072708.1980197,158.33592978196202
728,728072808.2079208,157.00050666946044
729,729072908.2178217,157.56529325064918
730,730073008.2277228,157.84276208853603
731,731073108.2376237,157.39771497918017
732,732073208.2475247,156.51235735714343
733,733073308.2574257,158.76138812820307
734,734073408.2673267,157.4313070879625
735,735073508.2772276,158.40372906647954
736,736073608.2871287,157.80330887268371
737,737073708.2970296,158.11487948614652
738,738073808.3069307,157.40024489222822
739,739073908.3168317,156.2174660069282
740,740074008.3267326,157.1169665251893
741,741074108.3366337,157.7650691109615
742,742074208.3465346,157.09191347489204
743,743074308.3564357,158.48640780551378
744,744074408.3663366,157.07676484396075
745,745074508.3762376,158.7903015603975
746,746074608.3861386,157.88851074345723
747,747074708.3960396,156.98749229819595
748,748074808.4059405,157.47503153125137
749,749074908.4158416,156.86252385901938
750,750075008.4257425,157.56284754547096
751,751075108.4356436,157.33887421716855
752,752075208.4455445,157.25613056503846
753,753075308.4554455,156.71462696270203
754,754075408.4653465,157.00336489083318
755,755075508.4752475,156.07467851632572
756,756075608.4851484,158.0287582066808
757,757075708.4950495,158.4068882857868
758,758075808.5049505,156.81894605284006
759,759075908.5148515,156.35435323445242
760,760076008.5247525,158.0666080429405
761,761076108.5346534,157.27963091899994
762,762076208.5445545,158.05909071223596
763,763076308.5544554,157.46894376084916
764,764076408.5643564,157.84019393638673
765,765076508.5742574,157.5681079857738
766,766076608.5841584,157.21058647402853
767,767076708.5940593,158.4373339730112
768,768076808.6039604,156.84281323705505
769,769076908.6138613,159.02654022153516
770,770077008.6237624,158.41447628931738
771,771077108.6336633,156.6103468811931
772,772077208.6435643,157.88698545533353
773,773077308.6534653,157.3537765083483
774,774077408.6633663,157.3719888441732
775,775077508.6732672,157.9974199708578
776,776077608.6831683,157.1456864349055
777,777077708.6930692,159.1252292243416
778,778077808.7029703,155.7227881819906
779,779077908.7128713,158.04954761495546
